Country,Name,Source,Location,Capacity,Status,Start,Owner,Capital,HQ,Link,Latitude,Longitude
Brazil,Complexo Eólico São Bento,Wind,Pedra Grande e São Bento do Norte (RN),94,Operational,2015,Copel,Private,Curitiba (Brazil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-sao-bento/,-5.11060381,-35.92790604
Brazil,Complexo Bento Miguel,Wind,São Bento do Norte (RN),132.3,Operational,2019,Copel,Private,Curitiba (Brazil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-bento-miguel/,-5.15606381,-35.99936836
Brazil,Complexo Cutia,Wind,Pedra Grande. São Bento do Norte (RN),180.6,Operational,2018,Copel,Private,Curitiba (Brazil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-cutia/,-5.10540384,-35.90172351
Brazil,Complexo Brisa Potiguar,Wind,Parazinho. João Câmara e Touros (RN). Gravatá (PE),183.6,Operational,2015,Copel,Private,Curitiba (Brazil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-brisa-potiguar/,-5.23234863,-35.82660981
Brazil,Complexo Voltalia,Wind,São Miguel do Gostoso e Touros (RN),108,Operational,2017,Copel / Voltalia,Private,Curitiba (Brazil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-voltalia/,-5.15203946,-35.6629881
Brazil,Complexo Morada do Sol,Solar,Aquiraz (CE). Luziânia (GO),587.5,Planned,Indeterminado,Morada do Sol Geração Elétrica Ltda.,Private,Eusébio (Brazil),https://www.alertadiario.com.br/articles/da43d-diario-oficial-da-uniao-2020-06-19-pg-56,-16.30157222,-47.70971111
Brazil,Cerro Chato,Wind,Santana do Livramento (RS),217,Operational,2011,Eletrosul,Estatal,Florianópolis (Brazil),http://www.eletrosul.gov.br/nosso-negocio/geracao/geracao,-30.78303864,-55.69057164
Brazil,Santa Vitória do Palmar,Wind,Santa Vitória do Palmar (RS),258,Operational,2015,Eletrosul/Brave Eólicas,Misto,São Paulo (Brazil),http://www.eletrosul.gov.br/investidores/participacoes-societarias/santa-vitoria-do-palmarsa,-33.53570277,-53.30120436
Brazil,Complexo Bons Ventos,Wind,Ubajara. Ibiapina (CE),86.1,Operational,2018,Bons Ventos da Serra,Private,Fortaleza (Brazil),https://www.eolicabvs.com.br/geradora-eolica-bons-ventos-da-serr-1,-3.93213177,-41.02664628
Brazil,Complexo Solar Salgueiro,Solar,Terra Nova (PE),90,Under construction,Indeterminado,Canadian Solar,Private,Guelph (Canada),https://pontoon-e.com/tag/complexo-solar-salgueiro/,-8.08333333,-39.35547222
Brazil,Complexo Lavras,Solar,Caucaia (CE),152.4,Under construction,Indeterminado,Canadian Solar,Private,Guelph (Canada),https://www.portalsolar.com.br/blog-solar/energia-solar/aneel-enquadra-EUAina-solar-controlada-pela-canadian-solar-como-producao-independente-no-ceara.html,-3.8006,-38.91820913
Brazil,Trairi,Wind,Trairi (CE),212.6,Operational,2013,Engie,Private,La Défence (France),https://www.engie.com.br/complexo-gerador/EUAinas/conjunto-eolico-trairi/,-3.27326102,-39.2246731
Brazil,Complexo Umburanas,Wind,Sento Sé (BA),360,Operational,2019,Engie,Private,La Défence (France),https://www.engie.com.br/en/generation-complex/power-plant/umburanas-Eólica-complex/,-10.67947732,-41.5206307
Brazil,Conjunto Santo Agostinho,Wind,Pedro Avelino. Lajes (RN),434,Planned,Indeterminado,Engie,Private,La Défence (France),https://www.engie.com.br/imprensa/press-release/engie-inicia-implantacao-de-conjunto-eolico-no-rio-grande-do-norte/,-5.51854552,-36.22985297
Brazil,Campo Largo,Wind,Sento Sé. Umburanas (BA),687.9,Under construction,Indeterminado,Engie,Private,La Défence (France),https://www.engie.com.br/en/generation-complex/power-plant/campo-largo-Eólica-complex/,-10.42297013,-41.42850734
Brazil,Floresta,Solar,Areia Branca (RN),86,Operational,2017,ENGIE,Private,La Défense (France),https://www.engie.com.br/cases-de-transicao-energetica/conjunto-fotovoltaico-floresta-itau/,-4.96426606,-36.9105004
Brazil,Paracatu 1-4,Solar,Paracatu (MG),132,Operational,2019,ENGIE,Private,La Défense (France),https://epocanegocios.globo.com/Empresa/noticia/2019/01/epoca-negocios-EUAinas-solares-da-engie-em-minas-gerais-tem-aval-para-iniciar-operacao-comercial.html,-17.2238503,-47.08718807
Brazil,Complexo Chapada do Piauí III,Wind,Marcolândia. Caldeirão Grande do Piauí (PI),59.2,Operational,2016,ContourGlobal,Private,London (UK),https://www.canalbioenergia.com.br/contourglobal-e-chesf-inauguram-complexo-eolico-de-437-mw-no-piaui/,-7.3723455,-40.70717538
Brazil,Asa Branca,Wind,Parazinho. João Câmara (RN),160,Operational,2014,ContourGlobal,Private,London (UK),https://www.contourglobal.com/asset/asa-branca,-5.32906522,-35.99158905
Brazil,Complexo Caetés,Wind,Caetés. Paranatama (CE),181.9,Operational,2015,Cubico Sustainable Investments,Private,London (UK),http://www.ventosdesaotome.com.br/,-8.80988311,-36.74873861
Brazil,Ventos de Santa Brígida,Wind,Paranatama. Caetés (PE),182,Operational,2016,Cubico Sustainable Investments,Private,London (UK),https://casadosventos.com.br/en/projetos/,-8.79690443,-36.73376938
Brazil,Ventos do Araripe I,Wind,Simões. Marcolândia. Caldeirão Grande do Piauí (PI),210,Operational,2015,Cubico Sustainable Investments,Private,London (UK),https://www.cubicoinvest.com/news/cubico-announces-investment-of-r2-billion-in-the-acquisition-of-Eólica-farms-in-brazil/,-7.56968194,-40.70317552
Brazil,Milagres I - V,Solar,Milagres. Abaiara (CE),163.7,Planned,Indeterminado,LightSource BP,Private,London (UK),https://www.sedet.ce.gov.br/2021/01/21/milagres-e-ico-terao-parques-de-energia-solar-com-potencia-de-quase-500-mw/ https://canalenergia.com.br/noticias/53119042/mme-aprova-1627-mw-solares-como-producao-independente-no-ceara,-7.38904661,-38.99026794
Brazil,Complexo Bom Lugar,Solar,Icó (CE),265,Planned,Indeterminado,LightSource BP,Private,London (UK),https://www.sedet.ce.gov.br/2021/01/21/milagres-e-ico-terao-parques-de-energia-solar-com-potencia-de-quase-500-mw/,-6.35533888,-38.95775556
Brazil,Babilônia,Wind,Várzea Nova. Ourolândia (BA),137,Operational,2018,Actis,Private,London (UK),https://www.act.is/about-actis/our-portfolio/eolicas-babilonia/,-10.95819775,-41.23343433
Brazil,Palmares,Wind,Palmares do sul (RS),57.5,Operational,2010,Elecnor,Private,Madrid (Spain),https://www.enerfin.es/parques-elicos-palmars-en,-30.450718,-50.388197
Brazil,Aventura II - V,Wind,Touros e João Câmara (RN),105,Under construction,Indeterminado,EDP Renováveis,Private,Madrid (Spain),https://afaplan.com/noticia?id=76&noticias=all,-5.32567041,-35.73408378
Brazil,Complexo JerEUAalém,Wind,Lajes. Pedra Preta (RN),180.6,Under construction,Indeterminado,EDP Renováveis,Private,Madrid (Spain),https://fullenergy.grupomidia.com/edp-renovaveis-consegue-financiamento-para-iniciar-as-obras-do-complexo-eolico-de-jerEUAalem/,-5.67592083,-36.10175167
Brazil,Guimarânia,Solar,Guimarânia (MG),83,Operational,2018,Naturgy,Private,Madrid (Spain),https://www.globalpower-generation.com/projects/projects-in-brazil/,-18.81662405,-46.69043
Brazil,Complexo Pedranópolis,Solar,Pedranópolis (SP),90,Under construction,Indeterminado,Powertis S.A.,Private,Madrid (Spain),https://agenciabrasil.ebc.com.br/economia/noticia/2020-12/pedranopolis-no-noroeste-de-sao-paulo-tera-complexo-de-energia-solar,-20.19298056,-50.04839167
Brazil,ETESA - São João do Piauí,Solar,São João do Piauí (PI),180,Operational,2020,Celeos Redes SL,Private,Madrid (Spain),https://celeoredesbrasil.com.br/gallery/projetos-sjp/,-8.26861222,-42.15543889
Brazil,Complexo Pereira Barreto,Solar,Pereira Barreto (SP),199,Under construction,Indeterminado,EDP Renováveis,Private,Madrid (Spain),https://www.canalenergia.com.br/noticias/53075691/edp-renovaveis-vai-construir-projeto-solar-de-199-mw-em-sp,-20.608851,-51.29577483
Brazil,Santa Rosa e Mundo Novo,Wind,São Tomé. Lajes. Cerro Corá (RN),155.4,Under construction,Indeterminado,EDP Renováveis,Private,Madrid (Spain),https://mossorohoje.com.br/noticias/30695-empresa-portuguesa-vai-investir-mais-de-r-1-bilhao-em-instalacao-de-parque-eolico-no-rn,-5.91373216,-36.15622061
Brazil,Complexo Osório,Wind,Osório (RS),318,Operational,2006,Elecnor,Private,Madrid (Spain),http://enerfin.com.br/br/#:~:text=Complexo%20E%C3%B3lico%20de%20Os%C3%B3rio%20(RS.refer%C3%AAncia%20internacional%20em%20desenvolvimento%20sEUAtent%C3%A1vel,-29.96309236,-50.28257195
Brazil,Complexo Monte Verde,Wind,Pedro Avelino. Lajes (RN),319.2,Planned,Indeterminado,EDP Renováveis,Private,Madrid (Spain),https://fullenergy.grupomidia.com/edp-renovaveis-consegue-financiamento-para-iniciar-as-obras-do-complexo-eolico-de-jerEUAalem/,-5.49238364,-36.25531276
Brazil,São Fernando,Wind,São Bento do Norte (RN),256.4,Operational,2020,Elecnor,Private,Madrid (Spain),https://www.enerfin.es/parque-eolico-sao-fernando-1-en,-5.104682,-36.023721
Brazil,São Pedro,Solar,Bom JesEUA da Lapa (BA),67.1,Operational,2018,Atlas Renewables,Private,Miami (US),https://www.atlasrenewableenergy.com/pt-br/proyectos/planta-solar-sao-pedro-bahia-brasil/,-13.30141,-43.319965
Brazil,Sol do Futuro,Solar,Aquiraz (CE),81,Operational,2018,Atlas Renewables,Private,Miami (US),https://www.atlasrenewableenergy.com/pt-br/proyectos/planta-solar-sol-do-futuro-ceara-brasil/,-3.987913,-38.394308
Brazil,Complexo Sertão Solar,Solar,Barreiras (BA),117,Operational,2019,Atlas Renewables,Private,Miami (US),https://www.atlasrenewableenergy.com/en/projects/sertao-solar-solar-plant-bahia-brazil/ https://canalsolar.com.br/complexo-solar-sol-do-sertao-vai-gerar-4-mil-empregos-na-bahia/,-12.04920194,-45.0702166
Brazil,Juazeiro Solar,Solar,Juazeiro (BA),156.1,Operational,2018,Atlas Renewable Energy,Private,Miami (US),https://www.atlasrenewableenergy.com/pt-br/proyectos/planta-solar-juazeiro-bahia-brasil/ https://www.canalenergia.com.br/noticias/53109234/atlas-opera-complexo-solar-de-156-mw-na-bahia,-9.53190291,-40.48784622
Brazil,Complexo Serra do Mato,Wind,Trairi (CE),121.8,Under construction,Indeterminado,Qair,Private,Montpelier (France),https://www.canalenergia.com.br/noticias/53170867/qair-brasil-avanca-na-construcao-de-complexo-eolico-serra-do-mato,-3.27065252,-39.39626156
Brazil,Serrote,Wind,Trairi (CE),205,Operational,2021,Qair,Private,Montpelier (France),https://diariodonordeste.verdesmares.com.br/opiniao/colunistas/egidio-serpa/aneel-libera-parque-eolico-da-qair-brasil-em-trairi-com-245-mw-1.3039038,-3.30767441,-39.39025422
Brazil,Complexo Brotas de Macaúbas,Wind,Brotas de Macaúbas (BA),95.2,Operational,2012,Statkraft / FUNCEF,Private,Oslo (Norway),https://www.statkraft.com.br/onde-operamos/brasil/complexo-eolico-de-brotas-de-macaubas/,-12.340912,-42.337188
Brazil,Potiguar B,Wind,Serra do Mel (RN),93.5,Operational,2021,Voltalia Energia,Private,Paris (France),https://canalenergia.com.br/noticias/53138167/mme-aprova-eolicas-e-solares-junto-ao-reidi-no-nordeste,-5.28818687,-37.12987212
Brazil,Canudos,Wind,Canudos (BA),99,Planned,Indeterminado,Voltalia Energia,Private,Paris (France),https://www.bahiadevalor.com.br/2020/10/voltalia-energia-do-brasil-vai-implantar-parque-eolico-em-canudos/,-10.10808644,-38.75524695
Brazil,Pedra Pintada I - IV,Wind,Ourolândia (BA),192,Planned,Indeterminado,Voltalia Energia,Private,Paris (France),https://megawhat.energy/news/131480/aneel-libera-implantacao-de-192-mw-em-parques-eolicos-pela-voltalia-na-bahia,-10.69043933,-41.20533502
Brazil,Ventos Serra do Mel I e II,Wind,Serra do Mel (RN),291,Operational,2019,Voltalia Energia,Private,Paris (France),https://canalenergia.com.br/noticias/53120874/voltalia-da-largada-em-comissionamento-de-turbinas-nas-eolicas-serra-do-mel,-5.12714462,-37.03678143
Brazil,Folha Larga Norte,Wind,Campo Formoso (BA),344,Operational,2020,EDF Renewables,Private,Paris (France),https://www.edf-renouvelables.com/en/project/complexo-eolico-folha-larga-norte/,-10.32267124,-40.43672213
Brazil,Dracena,Solar,Dracena (SP),90,Operational,2019,Total Eren,Private,Paris (France),https://www.total-eren.com/pt-pt/realisation-eren/dracena/?cli_action=1621881918.333,-21.45091584,-51.5870011
Brazil,Ventos da Bahia,Wind,Mulungu do Morro (BA),182,Operational,2017,EDF Renewables / Omega,Private,Paris (France),https://www.edf-renouvelables.com/en/project/ventos-de-bahia/,-11.98767533,-41.52585741
Brazil,Serra do Seridó,Wind,Junco do Seridó. Santa Luzia (PB),242,Planned,Indeterminado,EDF Renewables / PEC Energia,Private,Paris (France),https://opetroleo.com.br/edf-renovaveis-construira-parque-eolico-no-brasil/,-7.02674981,-36.74294326
Brazil,Complexo Serra das Almas,Wind,Urandi. Licínio de Almeida e Jacaraci (BA),420,Planned,Indeterminado,EDF Renewables / PEC Energia,Private,Paris (France),http://www.pecenergia.com.br/serra-das-almas.html,-14.6949261,-42.63128267
Brazil,Pirapora,Solar,Pirapora (MG),399,Operational,2017,EDF Renewables / Omega,Private,Paris (France),https://www.edf-renouvelables.com/en/project/pirapora-1-3/,-17.40864908,-44.87355101
Brazil,Complexo Três Arcanjos,Solar,Ametista do Sul (RS),1658.5,Operational,2019,Creluz (cooperativa),Private,Pinhal (Brazil),https://www.rsnorte.com.br/creluz-inaugura-complexo-solar-tres-arcanjos-em-ametista-do-sul/,-27.356436,-53.188931
Brazil,Pontal,Wind,Viamão (RS),59.2,Operational,2017,Oleoplan,Private,Porto Alegre (Brazil),http://www.enerplan.eco.br/enerplan/quem-somos,-30.26484803,-50.78338279
Brazil,Complexo Faísa,Wind,Trairi (CE),136,Operational,2014,Oleoplan,Private,Porto Alegre (Brazil),http://www.enerplan.eco.br/enerplan/,-3.36994474,-39.26209818
Brazil,Santa Vitória do Palmar,Wind,Santa Vitória do Palmar (RS),153.9,Operational,2015,Renobrax,Private,Porto Alegre (Brazil),http://www.renobrax.com.br/en/portfolio.php,-33.63985526,-53.32506053
Brazil,Complexo Icaraizinho,Wind,Amontada (CE),54.6,Operational,2012,Eólica Tecnologia,Private,Recife (Brazil),http://www.eolica.com.br/#/onshore,-3.06602273,-39.59692932
Brazil,Complexo Pindaí I,Wind,Pindaí,68,Operational,2019,Chesf,Estatal,Recife (Brazil),https://lavca.org/2021/01/27/sequoia-capital-exits-pindai-via-sale-to-electrobras-for-r20-6m-em-portugues/,-14.45136197,-42.65047171
Brazil,Casa Nova,Wind,Casa Nova (BA),88.1,Operational,2017,Chesf,Estatal,Recife (Brazil),https://www.chesf.gov.br/_layouts/15/chesf_noticias_farm/noticia.aspx?idnoticia=234,-9.27055058,-41.05009439
Brazil,Complexo Sento Sé I,Wind,Sento Sé (BA),90,Operational,2013,Chesf. Bennand,Misto,Recife (Brazil),https://www.chesf.gov.br/SistemaChesf/Pages/FontesRenovaveis/Eolica.aspx,-9.86384384,-41.10417464
Brazil,Complexo VamCruz,Wind,Serra do Mel (RN),93,Operational,2020,Chesf. Grupo Encalso Damha e Voltalia.,Misto,Recife (Brazil),https://www.chesf.gov.br/_layouts/15/chesf_noticias_farm/noticia.aspx?idnoticia=92,-4.98766654,-36.92874962
Brazil,Praia Formosa,Wind,Camocim (CE),105,Operational,2009,Eólica Tecnologia,Private,Recife (Brazil),http://www.eolica.com.br/#/onshore,-2.917508017,-41.03143526
Brazil,Complexo Sento Sé III,Wind,Sento Sé (BA),58.75,Operational,2020,Chesf. Brennand,Misto,Recife (Brazil),https://www.brennandenergia.com.br/site/eolica.php?c=10,-10.5066865,-41.48676691
Brazil,Complexo Sento Sé II,Wind,Sento Sé (BA),98.7,Operational,2015,Chesf. Brennand,Misto,Recife (Brazil),https://www.brennandenergia.com.br/site/eolica.php?c=10,-9.84970469,-41.05651947
Brazil,Complexo Chapada do Piauí II,Wind,Marcolândia. Caldeirão Grande do Piauí (PI),172.4,Operational,2016,Chesf. ContourGlobal. SalEUA FIP,Misto,Recife (Brazil),https://eletrobras.com/pt/Paginas/chapada-piaui.aspx,-7.45133388,-40.68637239
Brazil,Complexo Chapada do Piauí I,Wind,Marcolândia. Caldeirão Grande do Piauí (PI),205.1,Operational,2015,Chesf. ContourGlobal. SalEUA FIP,Misto,Recife (Brazil),https://eletrobras.com/pt/Paginas/Chapada-Piaui-1.aspx,-7.43867581,-40.70826931
Brazil,Complexo Boqueirão,Solar,São José do Belmonte (PE),131.2,Planned,Indeterminado,Motrice Soluções em Energia,Private,Recife (Brazil),https://www.portalsolar.com.br/blog-solar/energia-renovavel/aneel-aprova-complexo-solar-boqueirao-como-producao-independente-em-pernambuco.html,-7.9971497,-38.68525548
Brazil,Dourado 1 a 10,Solar,Petrolândia (PE),400,Planned,Indeterminado,Quinturaré Energia,Private,Recife (Brazil),http://www.quinturare.com.br/complexo-piracema-1/,-8.74498611,-38.32016666
Brazil,Dourado 10 a 20,Solar,Petrolândia (PE),400,Planned,Indeterminado,Quinturaré Energia,Private,Recife (Brazil),http://www.quinturare.com.br/complexo-piracema-1/,-8.8637725,-38.23419806
Brazil,Surubim,Solar,Petrolândia (PE),600,Planned,Indeterminado,Quinturaré Energia,Private,Recife (Brazil),http://www.quinturare.com.br/complexo-piracema-1/,-8.80164722,-38.24759444
Brazil,Pateiro 1-46,Solar,Juazeiro (BA),2072.9,Planned,Indeterminado,Kroma Energia,Private,Recife (Brazil),https://megawhat.energy/news/134314/aneel-registra-dro-para-25-gw-em-projetos-de-geracao-solar-e-eolica,-9.69777778,-40.50666667
Brazil,Raios do Parnaíba,Solar,Ribeiro Gonçalves (PI),300,Planned,Indeterminado,Raios Do Parnaiba Spe,Private,Ribeiro Gonçalves (Brazil),https://www.abragel.org.br/diario-oficial-da-uniao-03-de-fevereiro-de-2020/,-7.62427778,-45.22469444
Brazil,Complexo Amontada,Wind,Amontada (CE),75.6,Operational,2013,Ibitu Energia (Antiga Queiroz Galvão Energia (QGE),Private,Rio de Janeiro (Brazil),https://cortezengenharia.com.br/amontada/,-3.02740911,-39.62090699
Brazil,Caetité,Wind,Caetité (BA),90,Operational,2014,Grupo Neoenergia,Private,Rio de Janeiro (Brazil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/caetite.aspx,-14.46886215,-42.58355855
Brazil,Complexo Santa Luzia,Wind,São José do Sabugí. Santa Luzia e Junco do Seridó (PB),94.5,Operational,2017,Grupo Neoenergia,Private,Rio de Janeiro (Brazil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-santa-luzia.aspx,-6.84091341,-36.79106777
Brazil,Complexo Eólico Fortim,Wind,Fortim (CE),115.2,Operational,2020,Brasil Ventos,Estatal,Rio de Janeiro (Brazil),http://www.brasilventos.com.br/BV/fortim.asp,-4.43298747,-37.81621938
Brazil,Complexo do Riachão,Wind,Ceará-Mirim (RN),145.8,Operational,2015,Queiroz Galvão,Private,Rio de Janeiro (Brazil),https://construtoraqueirozgalvao.com.br/bauman_portfolio/complexo-do-riachao/,-5.52300494,-35.42852864
Brazil,Eólicas Itarema,Wind,Itarema (CE),207,Operational,2016,Rio Energy,Private,Rio de Janeiro (Brazil),https://rioenergy.com.br/complexos/complexo-eolico-de-itarema/,-2.92914145,-39.87566361
Brazil,Complexo Calangos,Wind,Bodó. Lagoa Nova e Santana dos Matos (RN),234,Operational,2016,Grupo Neoenergia,Private,Rio de Janeiro (Brazil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/calango.aspx,-6.03027778,-36.488
Brazil,Complexo Alto Sertão I,Wind,Caetité. Igaporã e Guanambi (BA),294.4,Operational,2012,Ibitu Energia (Antiga Queiroz Galvão Energia (QGE),Private,Rio de Janeiro (Brazil),https://construtoraqueirozgalvao.com.br/bauman_portfolio/complexo-alto-sertao-i/,-14.165043,-42.488247
Brazil,Complexo Chafariz,Wind,Santa Luzia. Areia de Baraúnas. São Mamed. São josé do Sabugi. Junco do Seridó (PB),471,Under construction,Indeterminado,Neoenergia,Private,Rio de Janeiro (Brazil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-chafariz.aspx,-6.99685254,-36.89395118
